id,username,created_at,lng,lat,text
1517210332049068032,polarisu,Thu Apr 21 18:35:06 +0000 2022,-71.4218325,41.817084,ngl saw king of the hill and was like https://t.co/7Ufb6LQ7QW
1517210336792924161,CashWalken,Thu Apr 21 18:35:07 +0000 2022,-73.393711,41.369403500000004,I wish they did Melo better man. Organization really let him down.
1517210337832931328,_YungPreshhh,Thu Apr 21 18:35:07 +0000 2022,-122.357576,47.094826499999996,The growing &amp; glowing has been real for me. And I’m thankful for it. 💫
1517210382892339200,QuickestTempa,Thu Apr 21 18:35:18 +0000 2022,-122.4269055,47.0895845,@KhoDysseus Oh yeah I’ve seen that one. Good scrap
1517210385270464513,RudolphTheGrey1,Thu Apr 21 18:35:18 +0000 2022,-122.302491,47.726612,@_amyjojohnson your sicko daughter is ugly #foxnews @lopezobrador_ @spain fuchila
1517210391591407617,tga_tgoodfellow,Thu Apr 21 18:35:20 +0000 2022,-75.77004099999999,42.746617,"@JustinLSims @FarmerForFLSen If there is one Nazi there, working together, they are all Nazi."
1517210406917447682,HarryAgganis,Thu Apr 21 18:35:24 +0000 2022,-70.953494,42.576595,@Sean_McAdam @John_W_Henry tested positive for being an asshole.
1517210416086138880,ge0rgemcclure,Thu Apr 21 18:35:26 +0000 2022,-73.4409395,41.1562815,"Oh, turns out it was just a glitch in the matrix. The tire was never flat…except it WAS, though. Sheesh. Freaky. Ok… https://t.co/QMylnFVUFy"
1517210417982066688,ObornyThomas,Thu Apr 21 18:35:26 +0000 2022,-71.3543305,42.2855835,@Soraiax69 Yes I am my name is Thomas 57 and believe that older women all right more experienced in relationship🤔⚘
1517210427112841217,mikey7811,Thu Apr 21 18:35:28 +0000 2022,-122.7654085,47.039416,"@GoodmanHoops No tag….no balls, Goodman."
1517210426664128512,estherbower_tv,Thu Apr 21 18:35:28 +0000 2022,-117.434547,47.667438,Mortgage rates are the highest they’ve been in 10 years per @zillow. How are the hikes affecting the market? What d… https://t.co/1yyjXWgQdx
1517210437166804994,AAugust1970,Thu Apr 21 18:35:31 +0000 2022,-71.0887125,42.3136695,"@Disney Hahaha get woke, go broke! Don’t forget to pay your taxes!! #BoycottDisney  @GovRonDeSantis"
1517210442392760320,Doza_LCG,Thu Apr 21 18:35:32 +0000 2022,-122.3306025,47.614817,@markpena They just HAD to use the word “probing”
1517210496813871105,NotThatChickNan,Thu Apr 21 18:35:45 +0000 2022,-120.882482,47.273022,If they can name Covid variants after Megatron then why can’t I?
1517210501624725505,ZekeGary2,Thu Apr 21 18:35:46 +0000 2022,-120.882482,47.273022,@NahBabeeNah Lauren is absolutely correct!
1517210543026851841,EvanKirstel,Thu Apr 21 18:35:56 +0000 2022,-71.326858,42.636248,"🐢 Born in 1832, Jonathan is expected to turn 190 in 2022. This makes him the oldest known land animal alive today!… https://t.co/YeshLC33Lo"
1517210550970822659,511NY,Thu Apr 21 18:35:58 +0000 2022,-73.345201,41.123218,Cleared: Incident on #I95 SB at 0.86 miles beyond Exit 18 (SHERWOOD ISLAND CONNECTOR)
1517210551759544320,511NYMidHudson,Thu Apr 21 18:35:58 +0000 2022,-73.681732,41.508251,Cleared: Construction on #I84 Both directions from Exit 58 - Ludingtonville Road (CR 43) to Connecticut State Line (I-84)
1517210552539488257,511NYMidHudson,Thu Apr 21 18:35:58 +0000 2022,-73.681732,41.508251,Cleared: Construction on #I84 EB from Exit 58 - Ludingtonville Road (CR 43) to Exit 68A/B (I-84) - Pawling - White Plains (I-684)
1517210556394053636,511NY,Thu Apr 21 18:35:59 +0000 2022,-72.662258,41.744275,Updated: Incident on #I91 SB at Exit 27 (AIRPORT RD) https://t.co/4C8K1fhklq
1517210556800937986,511NY,Thu Apr 21 18:35:59 +0000 2022,-72.649199,41.715984,Cleared: Incident on #I91 SB at Exit 26 (GREAT MEADOW RD)
1517210558491238400,511NY,Thu Apr 21 18:36:00 +0000 2022,-73.681732,41.508251,Cleared: Construction on #I84 Both directions from Exit 58 - Ludingtonville Road (CR 43) to Connecticut State Line (I-84)
1517210559346876417,511NY,Thu Apr 21 18:36:00 +0000 2022,-73.681732,41.508251,Cleared: Construction on #I84 EB from Exit 58 - Ludingtonville Road (CR 43) to Exit 68A/B (I-84) - Pawling - White Plains (I-684)
1517210586647511043,EPAnewengland,Thu Apr 21 18:36:06 +0000 2022,-71.098161,42.346422,Happy #EarthWeek! Thanks Wally and Tessie for having @EPA at the @RedSox #EarthDay game! @fenwaypark #EarthDayAtEPA https://t.co/nNFsUcsYYH
1517210617131720705,SpaceCasinoBand,Thu Apr 21 18:36:14 +0000 2022,-71.80108258,42.27767963,Just posted a photo @ Ralph's Rock Diner https://t.co/bvW1F1QBjH
1517210633413881856,jaz_isnt_cool,Thu Apr 21 18:36:18 +0000 2022,-122.20190500000001,47.680319,@supershungite You haven't been very evil recently supershungite I'm kinda disappointed 😕
1517210632998719488,JBPeterson2007,Thu Apr 21 18:36:17 +0000 2022,-116.97941900000001,46.399266,Hi friends I’m doing a mental health silence photo challenge for Mental health Month in May I hope you can particip… https://t.co/NkAitYyR0L
1517210633355243523,DclPodcast,Thu Apr 21 18:36:18 +0000 2022,-122.2317885,47.9599495,Checking out the @OriginalFunko HQ store today. https://t.co/EQhZeeBXhG
1517210634210922500,Whofan70,Thu Apr 21 18:36:18 +0000 2022,-71.2786385,42.299398,@dylan_mostly @suemyassoff At the Chattanooga show there was a young couple that casually showed up at 9:15p. I thi… https://t.co/Ex7s0JbnQa
1517210636937310211,NWJS_jobs,Thu Apr 21 18:36:18 +0000 2022,-122.325941,47.604727,"We're hiring! See our latest job opening: Applications Manager https://t.co/gGkaPb8UMT Seattle, WA"
1517210637667024896,carolynstearns,Thu Apr 21 18:36:19 +0000 2022,-72.757385,41.500753,@doctorandrewsm2 I think you would appriciate the resilience and kindness of my boy in How Far is Safe? https://t.co/EPlyYBI3Ex
1517210639571296258,joanneborzakian,Thu Apr 21 18:36:19 +0000 2022,-71.19867049999999,42.22117299999999,"@lenberkowitz @KeithSmithNBA @jaytatum0 Haha yes, but happy to have been a ‘small’ 😂 part in ‘The energy is about t… https://t.co/RIY5ZxbozR"
1517210641668395008,EverydaySuperHQ,Thu Apr 21 18:36:20 +0000 2022,-71.4218325,41.817084,@LessOfChickadee Let's do this. Judge me!
1517210664699269120,SjvTesla,Thu Apr 21 18:36:25 +0000 2022,-120.58340150000001,44.1454365,@_bennettm_ @WholeMarsBlog @elonmusk They're the equivalent of https://t.co/Uvh4fnR2O9
1517210666632761344,tsp_pod,Thu Apr 21 18:36:25 +0000 2022,-122.3306025,47.614817,Hopefully she enjoyed it while she can
1517210669728161792,KingZachRenn,Thu Apr 21 18:36:26 +0000 2022,-122.455344,47.242960499999995,"These designs are cute. Maybe they can be Candace, Stacy, and Vanessa’s relatives."
1517210675185168384,dhinchcliffe,Thu Apr 21 18:36:28 +0000 2022,-71.0887125,42.3136695,“Do we need to change the phrase ‘office politics’ since work largely doesn't happen in offices anymore.” - @jcycio… https://t.co/5l4VrjvaHs
1517210675587653632,ZekeGary2,Thu Apr 21 18:36:28 +0000 2022,-120.882482,47.273022,@NahBabeeNah 😂🤣😅🤣😂😂🤣 Understatement of the month!
1517210682177073152,jessicaevxlynh,Thu Apr 21 18:36:29 +0000 2022,-122.3306025,47.614817,@meliguac as we should 🤭
1517210715341217792,HailYourselfFC,Thu Apr 21 18:36:37 +0000 2022,-122.6692365,47.5618015,"@usopencup This is literally why this competition exists, so the ""lower"" teams can show what their made of. It's th… https://t.co/xq2U5aNBaw"
1517210720076771328,rachel_dz,Thu Apr 21 18:36:38 +0000 2022,-71.0887125,42.3136695,@DGisSERIOUS I guess this guy did not get the memo that Russia is seeking to Denazify Ukraine...
1517210720647192576,DjGhettoHype,Thu Apr 21 18:36:38 +0000 2022,-71.2009,42.194,"Just posted a photo @ Norwood, Massachusetts https://t.co/Q5VfqBQf1E"
1517210728603611136,straitarrow10,Thu Apr 21 18:36:40 +0000 2022,-120.882482,47.273022,He is both.
1517210742302277633,BrandonLive,Thu Apr 21 18:36:44 +0000 2022,-122.3306025,47.614817,"@slye @nesty407 This seems to conflate charging speed/power with voltage, which is confusing/misleading. 800V can p… https://t.co/WiJH1cJvRX"
1517210750921674752,BigNati0n,Thu Apr 21 18:36:46 +0000 2022,-71.0887125,42.3136695,"@odellfur13 @revolutioncntrl @SeamusMagoo Yeah, I mean wouldn’t claim that MLS has been a historical overachiever i… https://t.co/wp0mz50hzK"
1517210759780085763,anddyradio,Thu Apr 21 18:36:48 +0000 2022,-71.0565,42.3577,"420 boston dump. 💚💖✌🏼 @ Boston, Massachusetts https://t.co/Ba5ytCxFbF"
1517210770173485056,TownAndField,Thu Apr 21 18:36:50 +0000 2022,-71.683502,42.036939000000004,"@Complex Of all the people in the world, Tyson should be near the top of the list of people not to fuck with on a plane"
1517210770689339393,bonnevivante,Thu Apr 21 18:36:50 +0000 2022,-122.3306025,47.614817,@MitchSpute A John Graham &amp; Company building. One of the reasons I’ve lived in this neighborhood for over 20 years.… https://t.co/6tnxlHZrhS
1517210773449228290,Travis_Auty,Thu Apr 21 18:36:51 +0000 2022,-71.497913,41.557321,The life of Lucy. Always finds the ☀️ https://t.co/PQUtCfrKtl
1517210776808742912,stevesloboda,Thu Apr 21 18:36:52 +0000 2022,-122.5447365,47.215098,"I’m not saying violence is the answer, but this dude absolutely deserved that beat down. If anything, being OK wear… https://t.co/RCt02EJamw"
1517210778033700864,Chocobo_Pie,Thu Apr 21 18:36:52 +0000 2022,-71.0887125,42.3136695,Irks me when people act like the pandemic is over and all the lives don't matter
1517210791891456001,realjasonmatias,Thu Apr 21 18:36:55 +0000 2022,-122.133816,47.570353499999996,@GabsCrypto I’m trying to sell a Raregg but jpg won’t show the jpg. Wth.
1517210793296637952,wsdot_tacoma,Thu Apr 21 18:36:56 +0000 2022,-122.35419947,47.1578738,Cleared: Road work on SR 512 EB from MP 0 near I-5 to MP 12 near SR 167 NB On-Ramp.
1517210797491068930,joanneborzakian,Thu Apr 21 18:36:57 +0000 2022,-71.19867049999999,42.22117299999999,@BPahlm @KeithSmithNBA @jaytatum0 Thank you! 💚🏀☘️ So happy to have been a small part in ‘The energy is about to shi… https://t.co/0rlVjcjCc0
1517210817619501061,josh_french26,Thu Apr 21 18:37:01 +0000 2022,-122.59338299999999,46.961808500000004,@TheGaychel I did a overnight oats strawberry cheesecake flavor. Just before eating put some Graham cracker crumbs… https://t.co/V6AyS3DLMP
1517210832223973377,BrandonLive,Thu Apr 21 18:37:05 +0000 2022,-122.3306025,47.614817,"@slye @nesty407 This seems to conflate charging speed/power with voltage, which is confusing/misleading. 800V can p… https://t.co/FvcJUwvQcH"
1517210835701149696,MusePaintbar,Thu Apr 21 18:37:06 +0000 2022,-70.9075225,42.515052,What are your favorite sunset colors to paint? 🌞 #musepaintbar #paintandsip #sipandpaint #paintparty #paintnight… https://t.co/9epCndT5N3
1517210840470102020,realflowfficial,Thu Apr 21 18:37:07 +0000 2022,-73.011054,41.363685000000004,That’s out at YS
1517210849437306880,bricksonion,Thu Apr 21 18:37:09 +0000 2022,-77.6204,43.1557,"Thanks a lot @unique_leshaye #bricksonionhustlesocks#bricksonionsocks @ Rochester, New York https://t.co/CBPmveoI0q"
1517210857834381312,tmj_CTF_secure,Thu Apr 21 18:37:11 +0000 2022,-72.7300945,41.826488,"Career tip for landing jobs like ""Security Officer Distribution"" in Bloomfield, CT. Go on informational interviews.… https://t.co/SIFUOzdd9C"
1517210858065178627,iwaspoisoned_,Thu Apr 21 18:37:11 +0000 2022,-70.9608099,42.4487941,"Lucky Charms, Walmart - Lynn, Massachusetts - Lucky charms Food Poisoning https://t.co/OsJ1JFv6fo #luckycharms… https://t.co/2E7NcUgSgU"
1517210865572929540,wtondo,Thu Apr 21 18:37:13 +0000 2022,-71.4218325,41.817084,I thought Hicks pimped that
1517210884661145600,lkearneyish,Thu Apr 21 18:37:17 +0000 2022,-122.3306025,47.614817,“The Asheville quintet has an intuitive understanding of the slacker-rock sound: the guitars squeaking like broken… https://t.co/l55q3NdcB7
1517210893615910912,rinehar16,Thu Apr 21 18:37:20 +0000 2022,-122.329636,47.614382,The new convention center almost done with 2017 to now https://t.co/5KvOi8OEhd
1517210906903695361,sr_stephanie,Thu Apr 21 18:37:23 +0000 2022,-75.77004099999999,42.746617,"3 plates shipped to DNA sequencing, projects discussed, husband arriving from Spain to a 1-week visit. I'm now read… https://t.co/RqEhodlnZn"
1517210924976902145,kmurph423,Thu Apr 21 18:37:27 +0000 2022,-71.112377,42.3781975,@DidUDrinkH20 @SetItOff Maxx opening his egg still kills me
1517210969268793346,necaboston,Thu Apr 21 18:37:38 +0000 2022,-71.0887125,42.3136695,We can see our NECA contractors &amp; @IBEW103 electricians from here. Funded &amp; built by @ibew @IBEW103… https://t.co/xxfbxMm3hn
1517210974561910784,blu30rgy,Thu Apr 21 18:37:39 +0000 2022,-71.112377,42.3781975,@megbatphoto Happy Birthday 🙌
1517210979813281792,RiflesRugby413,Thu Apr 21 18:37:40 +0000 2022,-72.64211568,42.13021073,Full day of rugby this Saturday with the Colonial Classic trophy on the line 🏉 🏅 @ Irish Cultural Center of Western… https://t.co/TGBlVDXHDb
1517211007806017536,joanneborzakian,Thu Apr 21 18:37:47 +0000 2022,-71.19867049999999,42.22117299999999,@FortuneAve @KeithSmithNBA @jaytatum0 Thank you so much 🥰💚 Happy to have been a small part in ‘The energy is about… https://t.co/snZnAWX93M
1517211029352112133,SimonFreitasPro,Thu Apr 21 18:37:52 +0000 2022,-71.112377,42.3781975,@Sayansh55 Mic rot meet you 😊 https://t.co/hvHpyyT14y
1517211038424387587,byron_leftwich,Thu Apr 21 18:37:54 +0000 2022,-71.4218325,41.817084,"@punkgroucho Where does it stop, do we begin tipping the cashier at Target? Tips are for people making below minimu… https://t.co/rgwuDxfB8Q"
1517211055247835138,511NY,Thu Apr 21 18:37:58 +0000 2022,-72.812094,41.489654,Cleared: Construction on #CT15 SB at 0.36 miles beyond Exit 66 (RTE 5)
1517211067260149760,tmj_WA_EDU,Thu Apr 21 18:38:01 +0000 2022,-122.3215448,47.6338217,"If jobs with titles like ""Director of First Impressions"" sound appealing to you, follow us to hear about these type… https://t.co/TnDtpS0VbS"
1517211069386698753,tmj_WAT_it,Thu Apr 21 18:38:02 +0000 2022,-122.2170661,47.4828776,"Can you recommend anyone for this #IT job in #Renton, WA? Click the link in our bio to see it and more. Windows/VMware Admin at Cognizant"
1517211070749765633,SKCFDispatches,Thu Apr 21 18:38:02 +0000 2022,-122.21838864,47.3265444,"🚑DISPATCH: Medical Aid - Basic Life Support @ AUBURN MEADOWS #306, 945 22ND ST NE #306, AUBURN.Responding Dept:… https://t.co/OFJMGliQwD"
1517211071546806275,realflowfficial,Thu Apr 21 18:38:02 +0000 2022,-73.011054,41.363685000000004,"Hold this L, Schefter"
1517211073505546244,jmsully09,Thu Apr 21 18:38:02 +0000 2022,-71.1654995,42.649235,@old_man_sailor I am sure he did. He is Beautiful. Hope you have a Great day as well
1517211095861190656,CTDOT_District3,Thu Apr 21 18:38:08 +0000 2022,-73.035488,41.232949,Other - MILFORD #I95 North 0.29 miles before Exit 40 (OLD GATE LA) at 4/21/2022 2:36:42 PM #cttraffic
1517211095873867777,CTDOT_District1,Thu Apr 21 18:38:08 +0000 2022,-72.774043,41.670263,Cleared: Road Work - NEW BRITAIN #RT9 South at Exit 27 (CHESTNUT ST) at 4/21/2022 2:38:02 PM
1517211095844499464,CTDOT_Statewide,Thu Apr 21 18:38:08 +0000 2022,-72.774043,41.670263,Cleared: Road Work - NEW BRITAIN #RT9 South at Exit 27 (CHESTNUT ST) at 4/21/2022 2:38:02 PM
1517211096637231105,CTDOT_District1,Thu Apr 21 18:38:08 +0000 2022,-72.5895,42.023806,Cleared: Road Work - ENFIELD #I91 South at Exit 49 (US 5) at 4/21/2022 2:38:02 PM
1517211096658198535,CTDOT_Statewide,Thu Apr 21 18:38:08 +0000 2022,-72.5895,42.023806,Cleared: Road Work - ENFIELD #I91 South at Exit 49 (US 5) at 4/21/2022 2:38:02 PM
1517211097429905408,CTDOT_Statewide,Thu Apr 21 18:38:08 +0000 2022,-73.035488,41.232949,Other - MILFORD #I95 North 0.29 miles before Exit 40 (OLD GATE LA) at 4/21/2022 2:36:42 PM #cttraffic
1517211139863728130,goooeydisk,Thu Apr 21 18:38:18 +0000 2022,-75.77004099999999,42.746617,have to get nicks permission to kiss katie fat on the mouth this weekend
1517211141717561345,iwaspoisoned_,Thu Apr 21 18:38:19 +0000 2022,-122.2059833,47.6768927,"Lucky Charms - Kirkland, Washington - Lucky Charms Food Poisoning https://t.co/GOVPHjLIsc #luckycharms #diarrhea"
1517211149887950848,BrandonLive,Thu Apr 21 18:38:21 +0000 2022,-122.3306025,47.614817,"@pmarca Um, what?"
1517211154330025984,tmj_ri_nursing,Thu Apr 21 18:38:22 +0000 2022,-71.5664607,41.87894,"Greenville Center - Genesis HealthCare is hiring in Greenville, RI! Read about our latest #Nursing job opening via… https://t.co/y8S3pG9L6u"
1517211161028177920,darryl_funaro,Thu Apr 21 18:38:23 +0000 2022,-71.2228915,42.0236825,@RNCResearch This clown is a window licker!!
1517211162219327492,joanneborzakian,Thu Apr 21 18:38:24 +0000 2022,-71.19867049999999,42.22117299999999,@NickProto @KeithSmithNBA @jaytatum0 Thank you! 💚 I’m ok &amp; happy to have been a small part in ‘The energy is about… https://t.co/7USNIETaeK
1517211179730583554,DotBeeCo,Thu Apr 21 18:38:28 +0000 2022,-71.0887125,42.3136695,Happy birthday to our friends @topshelfcookies !!
1517211194813263874,AllenRWaters,Thu Apr 21 18:38:31 +0000 2022,-71.497913,41.557321,@StrangelEdweird @NewsweekOpinion @wrong_speak I am a Republican running for Congress in the RI 1st District runnin… https://t.co/oGsITyIfkr
1517211200765014017,gadgetsmart,Thu Apr 21 18:38:33 +0000 2022,-73.2587125,42.450811,@simonbs Test Flighter &gt; Pre-Ordered; happy to support your quality product with my Premium upgrade!
1517211204099391488,matthematician,Thu Apr 21 18:38:34 +0000 2022,-71.683502,42.036939000000004,@kooipond Don’t let it confuse you up! 🙏 https://t.co/sSeKbUofLt
1517211209824489472,Clim8Resilient,Thu Apr 21 18:38:35 +0000 2022,-123.81294299999999,46.1873455,"@WormMadame Also something you can do anywhere, since you plan to go nomad for a bit."
1517211216325726208,jaeyvette,Thu Apr 21 18:38:37 +0000 2022,-122.7654085,47.039416,@iammikayladavis Yesss love! TikTok be putting me on it’s really do much to do here that I ain’t even know about
1517211236664061952,Siarl1950,Thu Apr 21 18:38:41 +0000 2022,-71.43666999999999,41.6989405,"@Jim_Jordan They are trying to be responsible while you are making a pandemic more popular. Jim, you make people si… https://t.co/WDiDVD0Hs0"
1517211242154233856,terronk,Thu Apr 21 18:38:43 +0000 2022,-122.149768,47.5978565,@AdamNMayer Every time we win. Block and move on. Never mention them again. https://t.co/FiijYtfSoN
1517211254615597056,KryptoAnax,Thu Apr 21 18:38:46 +0000 2022,-71.0899345,42.672666,@pairunoyd @realchrisrufo Something tells me you don't make enough to pay taxes
1517211284814630920,plava1978,Thu Apr 21 18:38:53 +0000 2022,-71.683502,42.036939000000004,@HipHopHistoryGy Jim jones El chapo Album was 🔥🔥🔥
1517211291982704651,BruceRowley3,Thu Apr 21 18:38:55 +0000 2022,-71.95685449999999,41.362588,New books and stereo! https://t.co/my4xWg6Gx3
1517211296965357568,LymanDigital,Thu Apr 21 18:38:56 +0000 2022,-122.923516,47.064528,"Happy birthday, Space Needle!"
1517211317114839041,Dragonfire1965,Thu Apr 21 18:39:01 +0000 2022,-122.194398,47.481598,@RepCawthorn I miss when you were a nobody.  And you can thank your pals Putin and you Masters in the oil companies… https://t.co/lNvu3Y1soU
1517211322676482048,tmj_SEA_schn,Thu Apr 21 18:39:02 +0000 2022,-122.3356196,47.5802366,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""program m… https://t.co/80xeuwyVe8"
1517211333560729600,_YungPreshhh,Thu Apr 21 18:39:05 +0000 2022,-122.357576,47.094826499999996,"Not my ew ex, nasty roommates friend acting like he knows me. 🤣 sir bye I’ve known you for 182 days lmaooo"
1517211346550812672,Slithium3,Thu Apr 21 18:39:08 +0000 2022,-71.0887125,42.3136695,@kekwut2 @cersia_ No I'm standing up at the right
1517211361608146951,LibrarianKPfeff,Thu Apr 21 18:39:11 +0000 2022,-73.11397600000001,41.824678,@thegyth @excusemereading Thank you for the opportunity!
1517211363147497474,runnergirl1211,Thu Apr 21 18:39:12 +0000 2022,-71.4356815,42.305097,🤣😂😅 … just a reminder… it’s your guy wearing the Big Boy diapers… and he so clearly has the “ runs”… all day… every… https://t.co/ps6VTydUHI
1517211369833123841,VicsMovieDen,Thu Apr 21 18:39:13 +0000 2022,-75.77004099999999,42.746617,RUNAWAY (1984)Directed by Michael CrichtonHave you seen this film from 1984? What are your thoughts? #FilmTwitter https://t.co/o0Dr1CUlQ4
1517211372186124290,cheriann11,Thu Apr 21 18:39:14 +0000 2022,-71.2306765,42.6109005,@dobroutro @MauriceBenard @GHgifs @GeneralHospital @watroswatros But a lifetime with Carly and a blurb of Nina. I’m not digging it. Sorry
1517211372471435273,kmurph423,Thu Apr 21 18:39:14 +0000 2022,-71.112377,42.3781975,the time i go to a @SetItOff show and don’t cry the entire set will be a fucking miracle. thank u for the vibes 💝 https://t.co/LxuZPdkzHB
1517211373553721344,FallBug70,Thu Apr 21 18:39:14 +0000 2022,-122.6557945,47.4939445,"Thank God for Liberals, after all they are able to diagnose all of our phobias, all for free.  They also allow Cons… https://t.co/oNoSfJHMcu"
1517211395217137664,EverydaySuperHQ,Thu Apr 21 18:39:19 +0000 2022,-71.4218325,41.817084,"@LedZosoBeans @LessOfChickadee If you're not gunna finish your meal, can I have your portion?"
1517211424992419840,The_Soundgarden,Thu Apr 21 18:39:26 +0000 2022,-75.77004099999999,42.746617,Jan Blomqvist will bring his dreamy melodies and emotive vocals to our NYC showcase in May! Together with Nick Warr… https://t.co/pdnCW6mQoz
1517211427014070275,KPWarriorsAT,Thu Apr 21 18:39:27 +0000 2022,-71.3322105,42.059204,After 2 KP 4 Nipmuc 0Viscusi records another K. Gately to Legere to Robison for the smooth 463 Double play.Crawfo… https://t.co/OYAbbKnblj
1517211442679754752,MaggieGnadt,Thu Apr 21 18:39:31 +0000 2022,-122.3306025,47.614817,@Lisa_Royal Omg I love her
1517211447800999936,tmj_WA_transp,Thu Apr 21 18:39:32 +0000 2022,-122.24,47.2,"Career tip for landing jobs like ""Non CDL DRIVER Touch freight"" in #Sumner, WA. Go on informational interviews. The… https://t.co/mw2aN9rY9m"
1517211455157936128,jpketterer,Thu Apr 21 18:39:33 +0000 2022,-75.77004099999999,42.746617,"Good to be back on @WAMCRoundtable with smart and interesting colleagues, including @AlanChartock, @VeraEccarius,… https://t.co/PSWcrKdGZx"
1517211465043922946,MadisonAyeexo,Thu Apr 21 18:39:36 +0000 2022,-71.683502,42.036939000000004,@beccarantx YESS!! I was like these a god awful who thought this was a good idea
1517211481946955776,aVoice4MA6,Thu Apr 21 18:39:40 +0000 2022,-70.61716849999999,42.6589475,@northbostonfarm oh happy day!!! Our cheese curds have arrived. I just hope that Fede will leave some for me. So ni… https://t.co/ARnk5Vmp6G
1517211482559197184,DjFred_Eddison,Thu Apr 21 18:39:40 +0000 2022,-122.309369,47.356293,All about that #teriyakithursday 🐓 Ever try this place out @teena_thach ? https://t.co/O3itSTL7c9
1517211484786286592,abisaigil888,Thu Apr 21 18:39:41 +0000 2022,-120.479852,46.601753,Just fell to my knees
1517211486548021252,daveyb0072,Thu Apr 21 18:39:41 +0000 2022,-71.1486405,41.6861005,"@Carmel311710 Thanks Carmel, I'll be fine, hope you have an awesome rest of your day,be safe!❤️🤗😊☘️"
1517211499621535744,joanneborzakian,Thu Apr 21 18:39:44 +0000 2022,-71.19867049999999,42.22117299999999,@Nick_Shenk @KeithSmithNBA @jaytatum0 Thank you! Yes! 🏆😊 Happy to have been a small part in ‘The energy is about to… https://t.co/S5ewCp8mIq
1517211503669223432,moldyfish,Thu Apr 21 18:39:45 +0000 2022,-71.683502,42.036939000000004,@MikeMcDonald89 mushrooms made me realize I don’t enjoy playing poker
1517211521788563457,CN52768,Thu Apr 21 18:39:49 +0000 2022,-71.4417,42.590147,"@adrianbogdan @DoctorLordBasil Thank you, labor of love"
1517211523038552066,511NY,Thu Apr 21 18:39:50 +0000 2022,-73.819578,40.591022,Cleared: Construction on #CrossBayBridge SB at Rockaway (South) Side
1517211525127319559,511NY,Thu Apr 21 18:39:50 +0000 2022,-72.656362,41.789884,Incident on #I91 SB at Exit 33 (JENNINGS RD) https://t.co/f9dzLDkSDS
1517211526100307968,511NY,Thu Apr 21 18:39:50 +0000 2022,-73.035488,41.232949,Incident on #I95 NB at 0.29 miles before Exit 40 (OLD GATE LA) https://t.co/xXbAegzRo0
1517211528637947906,511NY,Thu Apr 21 18:39:51 +0000 2022,-73.246717,41.152056,Updated: Incident on #I95 NB at 0.20 miles before Exit 23 (US 1) https://t.co/9MCE7hrwed
1517211561617547265,ThrottleJockey6,Thu Apr 21 18:39:59 +0000 2022,-122.194398,47.481598,@BasedImmigrant @RubeBait Keep watching fox news so you can keep up on the current GOP cancel culture. It was Dr Su… https://t.co/hFRSlEbDxk
1517211563790327809,joanneborzakian,Thu Apr 21 18:39:59 +0000 2022,-71.19867049999999,42.22117299999999,@MP82971 @KeithSmithNBA @jaytatum0 Thank you! 💚🏀☘️ So happy to have been a small part in ‘The energy is about to sh… https://t.co/hnOGUK4V1V
1517211581267947520,Apaullo_28,Thu Apr 21 18:40:04 +0000 2022,-120.58340150000001,44.1454365,@emilyetaylor23 NCAA finally admitting that Dyer was down!
1517211601165815808,Psyrosniper,Thu Apr 21 18:40:08 +0000 2022,-71.0887125,42.3136695,me and @Luigikid64_SSBU are about to farm this tournament
1517211619633156096,LatanaPowell,Thu Apr 21 18:40:13 +0000 2022,-122.455344,47.242960499999995,"Yes, I'm Queen of The UnderWorld https://t.co/0qyiT9PftH"
1517211623546523649,xeegeex,Thu Apr 21 18:40:14 +0000 2022,-122.3306025,47.614817,@harper Too sexy for the office! How can you concentrate?
1517211654316072960,xjtayyx,Thu Apr 21 18:40:21 +0000 2022,-73.135176,41.316085,same girl same
1517211658908807170,mikeygems,Thu Apr 21 18:40:22 +0000 2022,-71.0323765,42.399371,These dentist glasses too swaggy
1517211661534441472,dhinchcliffe,Thu Apr 21 18:40:23 +0000 2022,-71.0887125,42.3136695,“What if you know people start making weird suboptimal decisions based on something like pay #transparency.” -… https://t.co/JyVyUL7aIY
1517211677720207367,joanneborzakian,Thu Apr 21 18:40:27 +0000 2022,-71.19867049999999,42.22117299999999,@hibritty @KeithSmithNBA @jaytatum0 Thank you! 💚🏀☘️ So happy to have been a small part in ‘The energy is about to s… https://t.co/9JlRZVLIZe
1517211684242403332,mollsyvl,Thu Apr 21 18:40:28 +0000 2022,-70.363531,41.667736500000004,@DianaRichterH @BoysClubCrypto I am so sorry
1517211695944458240,Siarl1950,Thu Apr 21 18:40:31 +0000 2022,-71.43666999999999,41.6989405,@Jim_Jordan No he didn’t. He hasn’t even made a statement. You are the loser spreading propaganda.
1517211703288737793,EverydaySuperHQ,Thu Apr 21 18:40:33 +0000 2022,-71.4218325,41.817084,@FreighterOne @LessOfChickadee My hero! You saved us from Florida!
1517211711639592963,levicooperrr,Thu Apr 21 18:40:35 +0000 2022,-71.0887125,42.3136695,"hahahahjk i forgot i wuz listening to my “put vipers = ON, world = OFF” playlist &amp; def leppard j came on blaring 😭😭"
